InvoiceNo,StockCode,Qty,InvoiceDate,CustomerID,Country
561332,21524,266,7/26/2011 14:25,13492,Switzerland
561332,21523,615,7/26/2011 14:25,13492,Switzerland
544931,21680,916,2/24/2011 18:59,13501,Switzerland
544931,22968,954,2/24/2011 18:59,13501,Switzerland
544931,37495,268,2/24/2011 18:59,13501,Switzerland
544931,21485,147,2/24/2011 18:59,13501,Switzerland
544931,47559,181,2/24/2011 18:59,13501,Switzerland
544931,84987,920,2/24/2011 18:59,13501,Switzerland
544931,22804,483,2/24/2011 18:59,13501,Switzerland
544931,21733,432,2/24/2011 18:59,13501,Switzerland
544931,22845,250,2/24/2011 18:59,13501,Switzerland
544931,22840,921,2/24/2011 18:59,13501,Switzerland
544931,22469,883,2/24/2011 18:59,13501,Switzerland
544931,22746,589,2/24/2011 18:59,13501,Switzerland
544931,20977,923,2/24/2011 18:59,13501,Switzerland
550899,22752,152,4/21/2011 12:07,13505,Switzerland
550899,22956,848,4/21/2011 12:07,13505,Switzerland
550899,21244,765,4/21/2011 12:07,13505,Switzerland
550899,21240,632,4/21/2011 12:07,13505,Switzerland
550899,22637,934,4/21/2011 12:07,13505,Switzerland
550899,22652,211,4/21/2011 12:07,13505,Switzerland
550899,21981,668,4/21/2011 12:07,13505,Switzerland
550899,21980,527,4/21/2011 12:07,13505,Switzerland
550899,22585,968,4/21/2011 12:07,13505,Switzerland
550899,22621,83,4/21/2011 12:07,13505,Switzerland
550899,21746,744,4/21/2011 12:07,13505,Switzerland
550899,22431,932,4/21/2011 12:07,13505,Switzerland
550899,22776,362,4/21/2011 12:07,13505,Switzerland
555147,21578,925,5/31/2011 15:41,13505,Switzerland
555147,20674,558,5/31/2011 15:41,13505,Switzerland
555147,20675,393,5/31/2011 15:41,13505,Switzerland
555147,23172,546,5/31/2011 15:41,13505,Switzerland
555147,23175,569,5/31/2011 15:41,13505,Switzerland
555147,23171,964,5/31/2011 15:41,13505,Switzerland
555147,21249,778,5/31/2011 15:41,13505,Switzerland
555147,22668,320,5/31/2011 15:41,13505,Switzerland
558089,21498,83,6/26/2011 12:36,13505,Switzerland
558089,16161,414,6/26/2011 12:36,13505,Switzerland
558089,21499,424,6/26/2011 12:36,13505,Switzerland
558089,21500,420,6/26/2011 12:36,13505,Switzerland
558089,22045,271,6/26/2011 12:36,13505,Switzerland
558089,21243,661,6/26/2011 12:36,13505,Switzerland
558089,21244,927,6/26/2011 12:36,13505,Switzerland
558089,21239,638,6/26/2011 12:36,13505,Switzerland
558089,20677,637,6/26/2011 12:36,13505,Switzerland
568650,21880,516,9/28/2011 11:56,13505,Switzerland
568650,21883,461,9/28/2011 11:56,13505,Switzerland
568650,20981,142,9/28/2011 11:56,13505,Switzerland
568650,22489,840,9/28/2011 11:56,13505,Switzerland
568650,21680,743,9/28/2011 11:56,13505,Switzerland
568650,22398,603,9/28/2011 11:56,13505,Switzerland
568650,23388,958,9/28/2011 11:56,13505,Switzerland
568650,23389,557,9/28/2011 11:56,13505,Switzerland
568650,85053,489,9/28/2011 11:56,13505,Switzerland
568650,22585,985,9/28/2011 11:56,13505,Switzerland
568650,22704,908,9/28/2011 11:56,13505,Switzerland
568650,22752,919,9/28/2011 11:56,13505,Switzerland
568650,79191,128,9/28/2011 11:56,13505,Switzerland
568650,22628,759,9/28/2011 11:56,13505,Switzerland
568650,22329,577,9/28/2011 11:56,13505,Switzerland
568650,22613,915,9/28/2011 11:56,13505,Switzerland
568650,22979,367,9/28/2011 11:56,13505,Switzerland
568650,20674,794,9/28/2011 11:56,13505,Switzerland
568650,20675,584,9/28/2011 11:56,13505,Switzerland
536858,20677,896,12/3/2010 10:36,13520,Switzerland
541569,20674,620,1/19/2011 12:14,13520,Switzerland
541569,20718,626,1/19/2011 12:14,13520,Switzerland
541569,22431,474,1/19/2011 12:14,13520,Switzerland
541569,22432,384,1/19/2011 12:14,13520,Switzerland
547815,20675,802,3/25/2011 14:19,13520,Switzerland
547815,22716,957,3/25/2011 14:19,13520,Switzerland
555943,22716,779,6/8/2011 10:15,13520,Switzerland
555943,22243,932,6/8/2011 10:15,13520,Switzerland
561116,20723,650,7/25/2011 12:22,13520,Switzerland
570714,22972,794,10/12/2011 10:20,13520,Switzerland
570714,23208,700,10/12/2011 10:20,13520,Switzerland
570714,23200,873,10/12/2011 10:20,13520,Switzerland
570714,23388,906,10/12/2011 10:20,13520,Switzerland
543350,22804,891,2/7/2011 13:15,13809,Cyprus
543350,22804,294,2/7/2011 13:15,13809,Cyprus
571215,22580,952,10/14/2011 12:57,13810,Germany
571215,22964,226,10/14/2011 12:57,13810,Germany
571215,21672,649,10/14/2011 12:57,13810,Germany
571215,21673,853,10/14/2011 12:57,13810,Germany
571215,21668,769,10/14/2011 12:57,13810,Germany
571215,21669,53,10/14/2011 12:57,13810,Germany
575733,21509,123,11/11/2011 8:33,13810,Germany
575733,84380,791,11/11/2011 8:33,13810,Germany
575733,21217,90,11/11/2011 8:33,13810,Germany
575733,22505,754,11/11/2011 8:33,13810,Germany
575733,22964,97,11/11/2011 8:33,13810,Germany
550187,23052,138,4/14/2011 18:40,13811,Germany
550187,23049,975,4/14/2011 18:40,13811,Germany
550187,23053,714,4/14/2011 18:40,13811,Germany
556118,23053,603,6/9/2011 9:54,13811,Germany
556118,23049,448,6/9/2011 9:54,13811,Germany
556118,23052,949,6/9/2011 9:54,13811,Germany
564638,22980,708,8/26/2011 12:54,13812,Germany
564638,23285,525,8/26/2011 12:54,13812,Germany
564638,23247,458,8/26/2011 12:54,13812,Germany
564638,23286,712,8/26/2011 12:54,13812,Germany
564638,21981,112,8/26/2011 12:54,13812,Germany
564638,20981,840,8/26/2011 12:54,13812,Germany
569860,23388,977,10/6/2011 14:37,13812,Germany
569860,23077,506,10/6/2011 14:37,13812,Germany
573284,22571,708,10/28/2011 14:27,13812,Germany
573284,23247,191,10/28/2011 14:27,13812,Germany
561583,20679,970,7/28/2011 10:33,13813,Germany
561583,21498,187,7/28/2011 10:33,13813,Germany
561583,16161,546,7/28/2011 10:33,13813,Germany
561583,22329,910,7/28/2011 10:33,13813,Germany
566268,20679,435,9/11/2011 13:38,13813,Germany
566268,21216,90,9/11/2011 13:38,13813,Germany
566268,21035,491,9/11/2011 13:38,13813,Germany
566268,22637,380,9/11/2011 13:38,13813,Germany
566268,22507,362,9/11/2011 13:38,13813,Germany
566268,21154,862,9/11/2011 13:38,13813,Germany
566268,23287,70,9/11/2011 13:38,13813,Germany
569017,23493,595,9/30/2011 9:22,13813,Germany
569017,21498,532,9/30/2011 9:22,13813,Germany
569017,23231,578,9/30/2011 9:22,13813,Germany
573430,23569,838,10/31/2011 10:38,13813,Germany
573430,21672,894,10/31/2011 10:38,13813,Germany
573430,23247,521,10/31/2011 10:38,13813,Germany
573430,21217,960,10/31/2011 10:38,13813,Germany
573430,22628,466,10/31/2011 10:38,13813,Germany
573430,22505,704,10/31/2011 10:38,13813,Germany
573430,22507,394,10/31/2011 10:38,13813,Germany
573430,21880,524,10/31/2011 10:38,13813,Germany
573430,85053,67,10/31/2011 10:38,13813,Germany
573430,20679,733,10/31/2011 10:38,13813,Germany
561194,23197,771,7/25/2011 13:54,13814,Germany
561194,22667,225,7/25/2011 13:54,13814,Germany
561194,22729,394,7/25/2011 13:54,13814,Germany
561194,21124,724,7/25/2011 13:54,13814,Germany
561194,23010,262,7/25/2011 13:54,13814,Germany
561194,23007,903,7/25/2011 13:54,13814,Germany
561194,22635,554,7/25/2011 13:54,13814,Germany
561194,22634,106,7/25/2011 13:54,13814,Germany
561194,22964,574,7/25/2011 13:54,13814,Germany
561194,84380,633,7/25/2011 13:54,13814,Germany
561194,84378,681,7/25/2011 13:54,13814,Germany
561194,23308,491,7/25/2011 13:54,13814,Germany
566041,23308,847,9/8/2011 13:48,13814,Germany
566041,23197,422,9/8/2011 13:48,13814,Germany
566041,22729,132,9/8/2011 13:48,13814,Germany
566041,21124,167,9/8/2011 13:48,13814,Germany
566041,21216,351,9/8/2011 13:48,13814,Germany
566041,21539,448,9/8/2011 13:48,13814,Germany
566041,22964,548,9/8/2011 13:48,13814,Germany
566041,84380,461,9/8/2011 13:48,13814,Germany
566041,84378,465,9/8/2011 13:48,13814,Germany
566041,23244,794,9/8/2011 13:48,13814,Germany
542080,20675,477,1/25/2011 12:16,13815,Germany
542080,21240,877,1/25/2011 12:16,13815,Germany
542080,21430,738,1/25/2011 12:16,13815,Germany
542080,22432,157,1/25/2011 12:16,13815,Germany
542080,22243,825,1/25/2011 12:16,13815,Germany
542080,22466,185,1/25/2011 12:16,13815,Germany
542080,21561,840,1/25/2011 12:16,13815,Germany
542080,22585,687,1/25/2011 12:16,13815,Germany
542080,22957,210,1/25/2011 12:16,13815,Germany
542080,21673,514,1/25/2011 12:16,13815,Germany
542080,20713,856,1/25/2011 12:16,13815,Germany
542080,22411,93,1/25/2011 12:16,13815,Germany
542080,22386,61,1/25/2011 12:16,13815,Germany
542080,21929,505,1/25/2011 12:16,13815,Germany
542080,21928,415,1/25/2011 12:16,13815,Germany
542080,21578,107,1/25/2011 12:16,13815,Germany
557466,22386,525,6/20/2011 13:08,13815,Germany
557466,22411,571,6/20/2011 13:08,13815,Germany
557466,21578,194,6/20/2011 13:08,13815,Germany
557466,23205,201,6/20/2011 13:08,13815,Germany
557466,20723,79,6/20/2011 13:08,13815,Germany
557466,22716,979,6/20/2011 13:08,13815,Germany
557466,20977,793,6/20/2011 13:08,13815,Germany
557466,20675,123,6/20/2011 13:08,13815,Germany
557466,20677,125,6/20/2011 13:08,13815,Germany
557466,21240,71,6/20/2011 13:08,13815,Germany
557466,21124,407,6/20/2011 13:08,13815,Germany
557466,21243,296,6/20/2011 13:08,13815,Germany
557466,21239,674,6/20/2011 13:08,13815,Germany
557466,21673,454,6/20/2011 13:08,13815,Germany
557466,47599,881,6/20/2011 13:08,13815,Germany
557466,21928,210,6/20/2011 13:08,13815,Germany
557466,21929,138,6/20/2011 13:08,13815,Germany
557466,22379,617,6/20/2011 13:08,13815,Germany
557466,22505,689,6/20/2011 13:08,13815,Germany
557466,21430,325,6/20/2011 13:08,13815,Germany
576787,22580,509,11/16/2011 13:54,13815,Germany
576787,22734,354,11/16/2011 13:54,13815,Germany
576787,22386,60,11/16/2011 13:54,13815,Germany
576787,23388,430,11/16/2011 13:54,13815,Germany
576787,21429,57,11/16/2011 13:54,13815,Germany
576787,23353,992,11/16/2011 13:54,13815,Germany
576787,22668,619,11/16/2011 13:54,13815,Germany
576787,22505,421,11/16/2011 13:54,13815,Germany
576787,21929,526,11/16/2011 13:54,13815,Germany
576787,23344,69,11/16/2011 13:54,13815,Germany
569861,23291,652,10/6/2011 14:37,13816,Germany
569861,23289,775,10/6/2011 14:37,13816,Germany
569861,22972,178,10/6/2011 14:37,13816,Germany
569861,21531,248,10/6/2011 14:37,13816,Germany
576630,21452,803,11/16/2011 8:38,13816,Germany
539946,20981,731,12/23/2010 11:46,13817,Germany
575713,21430,780,11/10/2011 17:49,13817,Germany
575713,21880,666,11/10/2011 17:49,13817,Germany
562853,22567,131,8/10/2011 10:15,13919,Denmark
562853,22704,605,8/10/2011 10:15,13919,Denmark
562853,16161,592,8/10/2011 10:15,13919,Denmark
562853,16161,912,8/10/2011 10:15,13919,Denmark
562853,21498,483,8/10/2011 10:15,13919,Denmark
562853,21499,331,8/10/2011 10:15,13919,Denmark
562853,21500,820,8/10/2011 10:15,13919,Denmark
570666,16161,97,10/11/2011 14:24,13919,Denmark
570666,22704,846,10/11/2011 14:24,13919,Denmark
539421,22963,464,12/17/2010 14:21,14016,EIRE
539421,22969,315,12/17/2010 14:21,14016,EIRE
539421,22150,384,12/17/2010 14:21,14016,EIRE
539421,22749,971,12/17/2010 14:21,14016,EIRE
539421,22750,432,12/17/2010 14:21,14016,EIRE
539421,21672,681,12/17/2010 14:21,14016,EIRE
539421,21673,427,12/17/2010 14:21,14016,EIRE
539421,22418,666,12/17/2010 14:21,14016,EIRE
539421,51014,223,12/17/2010 14:21,14016,EIRE
539421,51014,413,12/17/2010 14:21,14016,EIRE
546569,22577,637,3/15/2011 10:53,14016,EIRE
546569,84970,292,3/15/2011 10:53,14016,EIRE
546569,21524,270,3/15/2011 10:53,14016,EIRE
546569,48187,734,3/15/2011 10:53,14016,EIRE
546569,22859,276,3/15/2011 10:53,14016,EIRE
546569,22957,368,3/15/2011 10:53,14016,EIRE
546569,22979,70,3/15/2011 10:53,14016,EIRE
546569,22991,924,3/15/2011 10:53,14016,EIRE
546569,23008,52,3/15/2011 10:53,14016,EIRE
546569,23007,730,3/15/2011 10:53,14016,EIRE
546569,23010,858,3/15/2011 10:53,14016,EIRE
546569,23049,792,3/15/2011 10:53,14016,EIRE
546569,23052,105,3/15/2011 10:53,14016,EIRE
546569,23176,207,3/15/2011 10:53,14016,EIRE
553210,84968,679,5/16/2011 9:40,14016,EIRE
553210,21918,638,5/16/2011 9:40,14016,EIRE
553210,84077,828,5/16/2011 9:40,14016,EIRE
553210,21790,877,5/16/2011 9:40,14016,EIRE
553210,21791,712,5/16/2011 9:40,14016,EIRE
553210,21888,999,5/16/2011 9:40,14016,EIRE
553210,22894,700,5/16/2011 9:40,14016,EIRE
558684,23197,112,7/1/2011 11:29,14016,EIRE
558684,23229,70,7/1/2011 11:29,14016,EIRE
558684,23306,488,7/1/2011 11:29,14016,EIRE
558684,22271,91,7/1/2011 11:29,14016,EIRE
558684,22273,62,7/1/2011 11:29,14016,EIRE
558684,51014,168,7/1/2011 11:29,14016,EIRE
558684,51014,602,7/1/2011 11:29,14016,EIRE
558684,20679,121,7/1/2011 11:29,14016,EIRE
558684,22418,175,7/1/2011 11:29,14016,EIRE
558684,22505,100,7/1/2011 11:29,14016,EIRE
558684,22489,134,7/1/2011 11:29,14016,EIRE
558684,85053,492,7/1/2011 11:29,14016,EIRE
558684,23118,529,7/1/2011 11:29,14016,EIRE
558684,84692,759,7/1/2011 11:29,14016,EIRE
541220,22505,483,1/14/2011 14:11,14156,EIRE
541220,22968,369,1/14/2011 14:11,14156,EIRE
541220,22957,208,1/14/2011 14:11,14156,EIRE
541220,22628,628,1/14/2011 14:11,14156,EIRE
541220,22840,350,1/14/2011 14:11,14156,EIRE
543114,22469,359,2/3/2011 13:26,14156,EIRE
543114,22487,569,2/3/2011 13:26,14156,EIRE
543114,22690,605,2/3/2011 13:26,14156,EIRE
543114,22692,317,2/3/2011 13:26,14156,EIRE
543114,48187,65,2/3/2011 13:26,14156,EIRE
543114,48184,247,2/3/2011 13:26,14156,EIRE
543114,22804,469,2/3/2011 13:26,14156,EIRE
543114,21733,341,2/3/2011 13:26,14156,EIRE
543114,21531,620,2/3/2011 13:26,14156,EIRE
543114,21535,544,2/3/2011 13:26,14156,EIRE
543114,21539,313,2/3/2011 13:26,14156,EIRE
543114,22759,495,2/3/2011 13:26,14156,EIRE
543114,22668,995,2/3/2011 13:26,14156,EIRE
543828,22899,309,2/14/2011 9:45,14156,EIRE
543828,22567,752,2/14/2011 9:45,14156,EIRE
543828,84987,217,2/14/2011 9:45,14156,EIRE
543828,22969,417,2/14/2011 9:45,14156,EIRE
543828,22667,296,2/14/2011 9:45,14156,EIRE
543828,22892,856,2/14/2011 9:45,14156,EIRE
543828,84509,179,2/14/2011 9:45,14156,EIRE
543828,22776,565,2/14/2011 9:45,14156,EIRE
543828,22957,813,2/14/2011 9:45,14156,EIRE
543828,22956,830,2/14/2011 9:45,14156,EIRE
543828,20718,123,2/14/2011 9:45,14156,EIRE
543828,22752,134,2/14/2011 9:45,14156,EIRE
543828,22195,841,2/14/2011 9:45,14156,EIRE
543828,20727,802,2/14/2011 9:45,14156,EIRE
544074,21931,180,2/15/2011 14:49,14156,EIRE
544074,22411,389,2/15/2011 14:49,14156,EIRE
544074,22957,533,2/15/2011 14:49,14156,EIRE
544074,22752,867,2/15/2011 14:49,14156,EIRE
544074,21166,80,2/15/2011 14:49,14156,EIRE
544074,22413,359,2/15/2011 14:49,14156,EIRE
544074,22745,724,2/15/2011 14:49,14156,EIRE
544074,22746,504,2/15/2011 14:49,14156,EIRE
544074,51014,615,2/15/2011 14:49,14156,EIRE
544074,22398,668,2/15/2011 14:49,14156,EIRE
544074,21164,626,2/15/2011 14:49,14156,EIRE
544074,51014,795,2/15/2011 14:49,14156,EIRE
544074,51014,118,2/15/2011 14:49,14156,EIRE
544074,22567,781,2/15/2011 14:49,14156,EIRE
544074,84378,406,2/15/2011 14:49,14156,EIRE
544074,84380,174,2/15/2011 14:49,14156,EIRE
544074,22956,596,2/15/2011 14:49,14156,EIRE
544074,22112,615,2/15/2011 14:49,14156,EIRE
544074,22667,683,2/15/2011 14:49,14156,EIRE
544075,22725,725,2/15/2011 14:50,14156,EIRE
544075,21668,468,2/15/2011 14:50,14156,EIRE
544075,22964,380,2/15/2011 14:50,14156,EIRE
544690,22840,778,2/23/2011 8:48,14156,EIRE
544690,22804,891,2/23/2011 8:48,14156,EIRE
544690,21733,850,2/23/2011 8:48,14156,EIRE
544690,22302,719,2/23/2011 8:48,14156,EIRE
546172,84378,561,3/10/2011 10:32,14156,EIRE
546172,22979,582,3/10/2011 10:32,14156,EIRE
546172,22978,924,3/10/2011 10:32,14156,EIRE
546172,22980,530,3/10/2011 10:32,14156,EIRE
546172,22567,167,3/10/2011 10:32,14156,EIRE
546172,21980,693,3/10/2011 10:32,14156,EIRE
546172,21929,832,3/10/2011 10:32,14156,EIRE
546212,21181,964,3/10/2011 11:33,14156,EIRE
546212,21166,126,3/10/2011 11:33,14156,EIRE
546212,21668,738,3/10/2011 11:33,14156,EIRE
546212,22489,576,3/10/2011 11:33,14156,EIRE
546212,22418,486,3/10/2011 11:33,14156,EIRE
546212,21790,140,3/10/2011 11:33,14156,EIRE
546212,21975,963,3/10/2011 11:33,14156,EIRE
546213,23007,256,3/10/2011 11:37,14156,EIRE
546213,23008,768,3/10/2011 11:37,14156,EIRE
546213,23010,685,3/10/2011 11:37,14156,EIRE
546660,22193,910,3/15/2011 14:32,14156,EIRE
546660,22191,333,3/15/2011 14:32,14156,EIRE
546660,22969,670,3/15/2011 14:32,14156,EIRE
546660,22561,237,3/15/2011 14:32,14156,EIRE
546660,21889,555,3/15/2011 14:32,14156,EIRE
548718,22725,900,4/4/2011 8:50,14156,EIRE
548718,21790,951,4/4/2011 8:50,14156,EIRE
548718,21181,711,4/4/2011 8:50,14156,EIRE
548718,21166,553,4/4/2011 8:50,14156,EIRE
550302,23049,430,4/17/2011 10:17,14156,EIRE
550302,23176,838,4/17/2011 10:17,14156,EIRE
550302,23052,984,4/17/2011 10:17,14156,EIRE
550302,21533,929,4/17/2011 10:17,14156,EIRE
550302,21539,55,4/17/2011 10:17,14156,EIRE
550302,20718,662,4/17/2011 10:17,14156,EIRE
550618,21981,580,4/19/2011 13:09,14156,EIRE
550618,23207,371,4/19/2011 13:09,14156,EIRE
550618,22329,546,4/19/2011 13:09,14156,EIRE
550618,84380,468,4/19/2011 13:09,14156,EIRE
550618,21430,538,4/19/2011 13:09,14156,EIRE
550618,22957,214,4/19/2011 13:09,14156,EIRE
552038,22489,477,5/6/2011 8:08,14156,EIRE
552038,21790,487,5/6/2011 8:08,14156,EIRE
552038,21523,828,5/6/2011 8:08,14156,EIRE
552038,21166,98,5/6/2011 8:08,14156,EIRE
552038,21164,919,5/6/2011 8:08,14156,EIRE
552038,21154,343,5/6/2011 8:08,14156,EIRE
552038,20979,971,5/6/2011 8:08,14156,EIRE
553206,20718,911,5/16/2011 8:16,14156,EIRE
553206,84988,165,5/16/2011 8:16,14156,EIRE
553206,22776,417,5/16/2011 8:16,14156,EIRE
553206,21523,575,5/16/2011 8:16,14156,EIRE
553206,22690,263,5/16/2011 8:16,14156,EIRE
553206,23118,194,5/16/2011 8:16,14156,EIRE
555650,22848,765,6/6/2011 13:48,14156,EIRE
555650,22845,546,6/6/2011 13:48,14156,EIRE
555650,22979,115,6/6/2011 13:48,14156,EIRE
555650,22980,615,6/6/2011 13:48,14156,EIRE
555650,22804,557,6/6/2011 13:48,14156,EIRE
555650,22193,116,6/6/2011 13:48,14156,EIRE
555650,22192,709,6/6/2011 13:48,14156,EIRE
555650,22191,271,6/6/2011 13:48,14156,EIRE
555650,23176,628,6/6/2011 13:48,14156,EIRE
555650,22561,801,6/6/2011 13:48,14156,EIRE
555650,23308,747,6/6/2011 13:48,14156,EIRE
555650,21175,196,6/6/2011 13:48,14156,EIRE
555650,21166,380,6/6/2011 13:48,14156,EIRE
555650,21539,534,6/6/2011 13:48,14156,EIRE
556927,21975,245,6/15/2011 14:47,14156,EIRE
556927,21166,128,6/15/2011 14:47,14156,EIRE
556927,20979,841,6/15/2011 14:47,14156,EIRE
556927,22725,519,6/15/2011 14:47,14156,EIRE
556927,23008,795,6/15/2011 14:47,14156,EIRE
556927,21668,355,6/15/2011 14:47,14156,EIRE
556927,22418,140,6/15/2011 14:47,14156,EIRE
556927,21164,65,6/15/2011 14:47,14156,EIRE
556927,21790,189,6/15/2011 14:47,14156,EIRE
557759,23171,737,6/22/2011 13:52,14156,EIRE
557759,23172,661,6/22/2011 13:52,14156,EIRE
557759,23175,189,6/22/2011 13:52,14156,EIRE
557759,23308,489,6/22/2011 13:52,14156,EIRE
558067,22899,345,6/24/2011 15:51,14156,EIRE
558067,20723,716,6/24/2011 15:51,14156,EIRE
558067,22892,497,6/24/2011 15:51,14156,EIRE
558067,22667,505,6/24/2011 15:51,14156,EIRE
558067,23207,682,6/24/2011 15:51,14156,EIRE
558067,20727,412,6/24/2011 15:51,14156,EIRE
558069,23306,891,6/24/2011 15:51,14156,EIRE
558069,23197,88,6/24/2011 15:51,14156,EIRE
558417,22489,102,6/29/2011 10:50,14156,EIRE
558417,21790,281,6/29/2011 10:50,14156,EIRE
558417,21523,57,6/29/2011 10:50,14156,EIRE
558417,21524,305,6/29/2011 10:50,14156,EIRE
558417,84978,330,6/29/2011 10:50,14156,EIRE
558417,21668,551,6/29/2011 10:50,14156,EIRE
560041,21218,796,7/14/2011 14:46,14156,EIRE
560041,21216,156,7/14/2011 14:46,14156,EIRE
560041,21539,733,7/14/2011 14:46,14156,EIRE
560041,21535,687,7/14/2011 14:46,14156,EIRE
560041,21531,790,7/14/2011 14:46,14156,EIRE
560041,84987,456,7/14/2011 14:46,14156,EIRE
560041,22626,339,7/14/2011 14:46,14156,EIRE
560041,22667,604,7/14/2011 14:46,14156,EIRE
560041,22191,299,7/14/2011 14:46,14156,EIRE
560041,22192,301,7/14/2011 14:46,14156,EIRE
560041,22193,863,7/14/2011 14:46,14156,EIRE
560041,22567,596,7/14/2011 14:46,14156,EIRE
560445,21888,714,7/19/2011 9:08,14156,EIRE
560445,23192,593,7/19/2011 9:08,14156,EIRE
560445,21485,463,7/19/2011 9:08,14156,EIRE
560445,22111,751,7/19/2011 9:08,14156,EIRE
560445,22112,427,7/19/2011 9:08,14156,EIRE
560445,21980,177,7/19/2011 9:08,14156,EIRE
560445,23205,645,7/19/2011 9:08,14156,EIRE
560445,22652,106,7/19/2011 9:08,14156,EIRE
560445,22637,174,7/19/2011 9:08,14156,EIRE
560445,21035,133,7/19/2011 9:08,14156,EIRE
560445,21154,125,7/19/2011 9:08,14156,EIRE
560445,21539,553,7/19/2011 9:08,14156,EIRE
560445,21216,332,7/19/2011 9:08,14156,EIRE
560445,22978,141,7/19/2011 9:08,14156,EIRE
560445,84077,744,7/19/2011 9:08,14156,EIRE
560446,23294,92,7/19/2011 9:10,14156,EIRE
560446,23297,768,7/19/2011 9:10,14156,EIRE
561901,84378,826,7/31/2011 15:42,14156,EIRE
561901,22667,545,7/31/2011 15:42,14156,EIRE
561901,21533,935,7/31/2011 15:42,14156,EIRE
561901,22413,838,7/31/2011 15:42,14156,EIRE
562560,21770,143,8/5/2011 17:12,14156,EIRE
562560,21539,967,8/5/2011 17:12,14156,EIRE
562560,21531,582,8/5/2011 17:12,14156,EIRE
562560,22487,118,8/5/2011 17:12,14156,EIRE
562560,21535,977,8/5/2011 17:12,14156,EIRE
562560,22667,866,8/5/2011 17:12,14156,EIRE
562560,22628,580,8/5/2011 17:12,14156,EIRE
562560,22964,360,8/5/2011 17:12,14156,EIRE
562560,21561,411,8/5/2011 17:12,14156,EIRE
562560,22845,599,8/5/2011 17:12,14156,EIRE
562560,23175,861,8/5/2011 17:12,14156,EIRE
562560,23172,305,8/5/2011 17:12,14156,EIRE
562560,23171,227,8/5/2011 17:12,14156,EIRE
562560,22980,882,8/5/2011 17:12,14156,EIRE
562560,23296,933,8/5/2011 17:12,14156,EIRE
562560,23294,161,8/5/2011 17:12,14156,EIRE
562560,21889,150,8/5/2011 17:12,14156,EIRE
562560,22979,813,8/5/2011 17:12,14156,EIRE
562560,22978,394,8/5/2011 17:12,14156,EIRE
562560,23308,464,8/5/2011 17:12,14156,EIRE
562560,23241,767,8/5/2011 17:12,14156,EIRE
562560,23229,453,8/5/2011 17:12,14156,EIRE
562560,23244,998,8/5/2011 17:12,14156,EIRE
562560,23053,976,8/5/2011 17:12,14156,EIRE
562560,23201,169,8/5/2011 17:12,14156,EIRE
562560,21929,308,8/5/2011 17:12,14156,EIRE
562560,22411,892,8/5/2011 17:12,14156,EIRE
562560,23077,372,8/5/2011 17:12,14156,EIRE
562560,21889,592,8/5/2011 17:12,14156,EIRE
562560,23207,123,8/5/2011 17:12,14156,EIRE
562560,23207,388,8/5/2011 17:12,14156,EIRE
562560,21891,840,8/5/2011 17:12,14156,EIRE
562560,21892,449,8/5/2011 17:12,14156,EIRE
562560,22749,214,8/5/2011 17:12,14156,EIRE
562560,22750,547,8/5/2011 17:12,14156,EIRE
562560,21790,263,8/5/2011 17:12,14156,EIRE
562560,21888,293,8/5/2011 17:12,14156,EIRE
562560,22746,142,8/5/2011 17:12,14156,EIRE
562560,22745,843,8/5/2011 17:12,14156,EIRE
562560,22623,387,8/5/2011 17:12,14156,EIRE
562935,21929,936,8/10/2011 17:11,14156,EIRE
562935,22411,390,8/10/2011 17:11,14156,EIRE
562935,23200,208,8/10/2011 17:11,14156,EIRE
562935,20713,410,8/10/2011 17:11,14156,EIRE
562935,23201,474,8/10/2011 17:11,14156,EIRE
562935,21928,71,8/10/2011 17:11,14156,EIRE
562935,21931,465,8/10/2011 17:11,14156,EIRE
562935,22386,279,8/10/2011 17:11,14156,EIRE
563355,23208,835,8/15/2011 14:39,14156,EIRE
563355,23207,785,8/15/2011 14:39,14156,EIRE
563355,23231,668,8/15/2011 14:39,14156,EIRE
563355,16161,456,8/15/2011 14:39,14156,EIRE
563355,21790,370,8/15/2011 14:39,14156,EIRE
563355,21889,396,8/15/2011 14:39,14156,EIRE
563355,21892,783,8/15/2011 14:39,14156,EIRE
563355,23229,351,8/15/2011 14:39,14156,EIRE
563558,23294,434,8/17/2011 13:40,14156,EIRE
563558,23297,900,8/17/2011 13:40,14156,EIRE
563558,23207,867,8/17/2011 13:40,14156,EIRE
563558,20727,597,8/17/2011 13:40,14156,EIRE
563558,20713,859,8/17/2011 13:40,14156,EIRE
563558,21931,288,8/17/2011 13:40,14156,EIRE
563558,23344,492,8/17/2011 13:40,14156,EIRE
563558,22411,804,8/17/2011 13:40,14156,EIRE
563558,22692,245,8/17/2011 13:40,14156,EIRE
563558,21523,112,8/17/2011 13:40,14156,EIRE
563558,22086,380,8/17/2011 13:40,14156,EIRE
563558,84509,318,8/17/2011 13:40,14156,EIRE
563558,84509,144,8/17/2011 13:40,14156,EIRE
563558,22892,63,8/17/2011 13:40,14156,EIRE
565475,23192,251,9/5/2011 10:47,14156,EIRE
565475,84077,319,9/5/2011 10:47,14156,EIRE
565475,22111,68,9/5/2011 10:47,14156,EIRE
565475,21980,915,9/5/2011 10:47,14156,EIRE
565475,22112,343,9/5/2011 10:47,14156,EIRE
